,FullName,SegmentID,CD,CS_RoundSc_Q1_2016,CS_RoundSc_Q4_2016,CS_RoundSc_Q4_2017,Miles,SanDist,LAPD_Grid,Cat_Q1_2016,Cat_Q4_2016,Cat_Q4_2017
341,,1224,4,0,1,1,0.153909225917292,0,991,Not Evaluated,Clean,Clean
342,,1225,4,0,1,1,0.076900729366025,0,991,Not Evaluated,Clean,Clean
343,,1227,4,0,1,1,0.072297040747923,0,991,Not Evaluated,Clean,Clean
344,,1229,4,0,1,1,0.065636406496547,0,991,Not Evaluated,Clean,Clean
345,,1230,4,0,1,1,0.053965194080516,0,991,Not Evaluated,Clean,Clean
346,,1231,4,1,1,1,0.089126305072579,EV,994,Clean,Clean,Clean
347,,1234,2,0,1,1,0.096134998522806,0,998,Not Evaluated,Clean,Clean
348,,1235,3,1,1,1,0.005784240773263,WV,1011,Clean,Clean,Clean
349,,1237,6,1,1,1,0.034479075993218,WV,1017,Clean,Clean,Clean
350,,1239,3,0,1,1,0.054885048832384,0,1023,Not Evaluated,Clean,Clean
351,,1240,3,0,1,1,0.009442578301088,WV,1024,Not Evaluated,Clean,Clean
352,,1241,6,0,1,1,0.008477680345082,WV,1027,Not Evaluated,Clean,Clean
353,,1242,6,0,1,1,0.007159004082491,WV,1028,Not Evaluated,Clean,Clean
354,,1243,3,0,1,1,0.036322998554181,WV,1033,Not Evaluated,Clean,Clean
355,,1244,3,0,1,1,0.007030212713474,WV,1034,Not Evaluated,Clean,Clean
356,,1246,6,1,1,1,0.008935371559307,EV,1039,Clean,Clean,Clean
357,,1247,6,1,1,1,0.00565179162358,EV,1039,Clean,Clean,Clean
358,,1249,5,0,1,1,0.009787161415033,WV,1047,Not Evaluated,Clean,Clean
359,,1253,5,0,1,1,0.038386176899558,0,1067,Not Evaluated,Clean,Clean
360,,1254,5,0,1,1,0.053227050141762,0,1079,Not Evaluated,Clean,Clean
361,,1258,3,0,1,1,0.085563256943045,0,1091,Not Evaluated,Clean,Clean
362,,1261,5,0,1,1,0.077696760950175,0,1094,Not Evaluated,Clean,Clean
363,,1262,5,0,1,1,0.067150259502874,0,1094,Not Evaluated,Clean,Clean
364,,1266,5,0,1,1,0.116649709730123,0,1097,Not Evaluated,Clean,Clean
365,,1267,5,0,1,1,0.025141129841818,EV,1098,Not Evaluated,Clean,Clean
366,,1271,5,1,1,1,0.063414893060015,EV,1099,Clean,Clean,Clean
367,,1272,5,0,1,1,0.053180143338651,0,1099,Not Evaluated,Clean,Clean
368,,1274,13,0,1,1,0.150472381640678,0,1102,Not Evaluated,Clean,Clean
369,,1276,13,0,1,1,0.006671890609208,0,1102,Not Evaluated,Clean,Clean
370,,1277,13,0,1,1,0.031423888459508,0,1102,Not Evaluated,Clean,Clean
371,,1278,14,1,1,1,0.060502187175951,NC,1105,Clean,Clean,Clean
372,,1280,14,0,1,1,0.102824420096723,0,1107,Not Evaluated,Clean,Clean
373,,1281,14,0,1,1,0.027558176686713,0,1107,Not Evaluated,Clean,Clean
374,,1282,14,1,1,1,0.047889900583475,NC,1107,Clean,Clean,Clean
375,,1283,14,0,1,1,0.006309544319093,0,1107,Not Evaluated,Clean,Clean
376,,1285,14,0,1,1,0.025608145150751,0,1109,Not Evaluated,Clean,Clean
377,,1286,14,0,1,1,0.016630050915176,0,1109,Not Evaluated,Clean,Clean
378,,1287,14,0,1,1,0.011289970043511,0,1109,Not Evaluated,Clean,Clean
379,,1289,14,2,1,1,0.114010914487108,NC,1115,Somewhat Clean,Clean,Clean
380,,1291,14,0,1,1,0.054162981809002,0,1117,Not Evaluated,Clean,Clean
381,,1292,14,1,1,1,0.109270012110515,NC,1117,Clean,Clean,Clean
382,,1295,14,0,1,1,0.043190150301851,0,1119,Not Evaluated,Clean,Clean
383,,1296,14,1,1,1,0.018590394676997,NC,1119,Clean,Clean,Clean
384,,1297,1,1,1,1,0.004235917169517,NC,1125,Clean,Clean,Clean
385,,1298,14,1,1,1,0.007443789733495,NC,1126,Clean,Clean,Clean
386,,1300,1,1,1,1,0.083057069398042,NC,1128,Clean,Clean,Clean
387,,1302,14,1,1,1,0.042796636117423,NC,1129,Clean,Clean,Clean
388,,1303,14,2,1,1,0.00657275615546,NC,1129,Somewhat Clean,Clean,Clean
389,,1304,14,2,1,1,0.064508383748601,NC,1129,Somewhat Clean,Clean,Clean
390,,1307,4,1,1,1,0.020941819257474,NC,1132,Clean,Clean,Clean
391,,1314,13,1,1,1,0.010819684995888,NC,1135,Clean,Clean,Clean
392,,1316,13,0,1,1,0.078432554253207,0,1135,Not Evaluated,Clean,Clean
393,,1317,13,0,1,1,0.225074616506489,0,1135,Not Evaluated,Clean,Clean
394,,1318,13,0,1,1,0.021140320149108,0,1135,Not Evaluated,Clean,Clean
395,,1319,13,0,1,1,0.033346736240749,0,1135,Not Evaluated,Clean,Clean
396,,1320,13,0,1,1,0.02194570631677,0,1135,Not Evaluated,Clean,Clean
397,,1321,13,0,1,1,0.071575702866956,0,1135,Not Evaluated,Clean,Clean
398,,1322,13,0,1,1,0.085215671709376,0,1135,Not Evaluated,Clean,Clean
399,,1323,13,0,1,1,0.042307616180478,0,1135,Not Evaluated,Clean,Clean
400,,1324,13,0,1,1,0.04098073943285,0,1135,Not Evaluated,Clean,Clean
401,,1325,13,0,1,1,0.070005003294297,0,1135,Not Evaluated,Clean,Clean
402,,1326,13,0,1,1,0.146256794692777,0,1135,Not Evaluated,Clean,Clean
403,,1327,13,0,1,1,0.11708462786012,0,1135,Not Evaluated,Clean,Clean
404,,1328,13,0,1,1,0.052309713308589,0,1135,Not Evaluated,Clean,Clean
405,,1329,13,0,1,1,0.074929107835629,0,1135,Not Evaluated,Clean,Clean
406,,1330,13,0,1,1,0.038528570627975,0,1135,Not Evaluated,Clean,Clean
407,,1331,13,0,1,1,0.111087080779103,0,1135,Not Evaluated,Clean,Clean
408,,1332,13,0,1,1,0.039223621217847,0,1135,Not Evaluated,Clean,Clean
409,,1333,13,0,1,1,0.060075119593291,0,1135,Not Evaluated,Clean,Clean
410,,1334,13,0,1,1,0.012985837905492,0,1135,Not Evaluated,Clean,Clean
411,,1335,13,0,1,1,0.00317806740159,0,1135,Not Evaluated,Clean,Clean
412,,1336,13,0,1,1,0.083586632785946,0,1135,Not Evaluated,Clean,Clean
413,,1337,13,0,1,1,0.080494269130274,0,1135,Not Evaluated,Clean,Clean
414,,1338,13,0,1,1,0.182245364589406,0,1135,Not Evaluated,Clean,Clean
415,,1339,13,0,1,1,0.09015657911434,0,1135,Not Evaluated,Clean,Clean
416,,1340,13,0,1,1,0.033550995285892,0,1135,Not Evaluated,Clean,Clean
417,,1341,13,0,1,1,0.050918906075777,0,1135,Not Evaluated,Clean,Clean
418,,1342,13,0,1,1,0.035456653264953,0,1135,Not Evaluated,Clean,Clean
419,,1343,13,0,1,1,0.037374059415682,0,1135,Not Evaluated,Clean,Clean
420,,1344,13,0,1,1,0.078143222525686,0,1135,Not Evaluated,Clean,Clean
421,,1345,13,0,1,1,0.057810835244559,0,1135,Not Evaluated,Clean,Clean
422,,1346,13,0,1,1,0.069646049923052,0,1135,Not Evaluated,Clean,Clean
423,,1347,13,0,1,1,0.058845044991041,0,1135,Not Evaluated,Clean,Clean
424,,1348,13,0,1,1,0.021043055794236,0,1135,Not Evaluated,Clean,Clean
425,,1349,13,0,1,1,0.062803251049364,0,1135,Not Evaluated,Clean,Clean
426,,1350,13,0,1,1,0.186746801302238,0,1135,Not Evaluated,Clean,Clean
427,,1351,13,0,1,1,0.028065793121759,0,1135,Not Evaluated,Clean,Clean
428,,1352,13,0,1,1,0.073438812666698,0,1135,Not Evaluated,Clean,Clean
429,,1353,13,0,1,1,0.038936636681751,0,1135,Not Evaluated,Clean,Clean
430,,1354,13,0,1,1,0.036832273068294,0,1135,Not Evaluated,Clean,Clean
431,,1355,13,0,1,1,0.008799680002174,0,1135,Not Evaluated,Clean,Clean
432,,1356,13,0,1,1,0.099762136161631,0,1135,Not Evaluated,Clean,Clean
433,,1357,13,0,1,1,0.006072180990193,0,1135,Not Evaluated,Clean,Clean
434,,1358,13,0,1,1,0.038887002047579,0,1135,Not Evaluated,Clean,Clean
435,,1359,13,0,1,1,0.044143178670305,0,1135,Not Evaluated,Clean,Clean
436,,1360,13,0,1,1,0.036736729545409,0,1135,Not Evaluated,Clean,Clean
437,,1361,13,0,1,1,0.326909531667659,0,1135,Not Evaluated,Clean,Clean
438,,1362,13,0,1,1,0.225906348058888,0,1135,Not Evaluated,Clean,Clean
439,,1363,13,0,1,1,0.024029450850632,0,1135,Not Evaluated,Clean,Clean
440,,1364,13,0,1,1,0.236640053950477,0,1135,Not Evaluated,Clean,Clean
441,,1368,1,1,1,1,0.149359672850476,NC,1137,Clean,Clean,Clean
442,,1370,1,1,1,1,0.005996124146449,NC,1138,Clean,Clean,Clean
443,,1371,1,1,1,1,0.003747262903748,NC,1138,Clean,Clean,Clean
444,,1372,1,1,1,1,0.009787368186611,NC,1139,Clean,Clean,Clean
445,,1374,13,1,1,1,0.006099425818868,NC,1145,Clean,Clean,Clean
446,,1375,13,1,1,1,0.036074330032395,NC,1145,Clean,Clean,Clean
447,,1376,13,1,1,1,0.009861473863269,NC,1145,Clean,Clean,Clean
448,,1377,1,1,1,1,0.012440902365619,NC,1147,Clean,Clean,Clean
449,,1381,1,1,1,1,0.023792102852513,NC,1148,Clean,Clean,Clean
450,,1382,1,0,1,1,0.025930151418134,0,1148,Not Evaluated,Clean,Clean
451,,1389,1,1,1,1,0.018570496220022,NC,1169,Clean,Clean,Clean
452,,1391,13,0,1,1,0.005469582271341,NC,1173,Not Evaluated,Clean,Clean
453,,1392,13,2,1,1,0.076398272106912,NC,1173,Somewhat Clean,Clean,Clean
454,,1393,13,2,1,1,0.034236355728521,NC,1173,Somewhat Clean,Clean,Clean
455,,1394,13,2,1,1,0.049442691419201,NC,1173,Somewhat Clean,Clean,Clean
456,,1395,13,2,1,1,0.038054035589783,NC,1173,Somewhat Clean,Clean,Clean
457,,1396,13,2,1,1,0.062419849704134,NC,1173,Somewhat Clean,Clean,Clean
458,,1397,13,1,1,1,0.027224287511036,NC,1173,Clean,Clean,Clean
459,,1401,13,2,1,1,0.006805292894063,NC,1181,Somewhat Clean,Clean,Clean
460,,1402,1,0,1,1,0.262142886898982,0,1185,Not Evaluated,Clean,Clean
461,,1403,1,1,1,1,0.008111657995232,NC,1189,Clean,Clean,Clean
462,,1404,1,2,1,1,0.01452257130394,NC,1189,Somewhat Clean,Clean,Clean
463,,1405,1,1,1,1,0.013573781400513,NC,1199,Clean,Clean,Clean
464,,1409,8,0,1,1,0.006563905804012,0,1231,Not Evaluated,Clean,Clean
465,,1410,8,0,1,1,0.027359798889836,0,1231,Not Evaluated,Clean,Clean
466,,1411,8,1,1,1,0.045203896684014,SC,1231,Clean,Clean,Clean
467,,1413,8,2,1,1,0.159842474431392,SC,1231,Somewhat Clean,Clean,Clean
468,,1414,9,2,2,1,0.016937691301565,SC,1239,Somewhat Clean,Somewhat Clean,Clean
469,,1416,8,2,1,1,0.010191682052981,SC,1242,Somewhat Clean,Clean,Clean
470,,1417,8,2,1,1,0.026537422053689,SC,1257,Somewhat Clean,Clean,Clean
471,,1418,9,1,1,1,0.007169141703748,SC,1257,Clean,Clean,Clean
472,,1425,8,2,1,1,0.138040441833069,SC,1265,Somewhat Clean,Clean,Clean
473,,1428,8,1,1,1,0.006065411176191,SC,1273,Clean,Clean,Clean
474,,1429,8,2,1,1,0.004411175158084,SC,1273,Somewhat Clean,Clean,Clean
475,,1430,8,3,1,1,0.252025609157672,SC,1265,Not Clean,Clean,Clean
476,,1431,14,1,1,1,0.007745372554885,NC,1307,Clean,Clean,Clean
477,,1433,14,3,1,1,0.026547161163624,SC,1313,Not Clean,Clean,Clean
478,,1434,14,1,1,1,0.010303311302608,SC,1313,Clean,Clean,Clean
479,,1435,14,2,1,1,0.008313263246335,SC,1313,Somewhat Clean,Clean,Clean
480,,1436,14,2,1,1,0.003580148591698,SC,1313,Somewhat Clean,Clean,Clean
481,,1437,9,1,1,1,0.02365479318831,SC,1317,Clean,Clean,Clean
482,,1438,14,2,3,1,0.025710918994092,NC,1317,Somewhat Clean,Not Clean,Clean
483,,1439,14,2,1,2,0.006271369667143,NC,1317,Somewhat Clean,Clean,Somewhat Clean
484,,1440,14,2,1,1,0.005561617777701,NC,1317,Somewhat Clean,Clean,Clean
485,,1441,14,3,1,1,0.007122782859804,NC,1317,Not Clean,Clean,Clean
486,,1443,14,0,1,1,0.22729274572222,0,1317,Not Evaluated,Clean,Clean
487,,1445,9,2,1,1,0.00499952294817,SC,1343,Somewhat Clean,Clean,Clean
488,,1446,9,1,1,1,0.026174780540298,SC,1344,Clean,Clean,Clean
489,,1450,9,1,1,1,0.057245536614651,SC,1377,Clean,Clean,Clean
490,,1451,9,2,1,1,0.252820136174798,SC,1377,Somewhat Clean,Clean,Clean
491,,1452,9,1,1,1,0.009029051779881,SC,1377,Clean,Clean,Clean
492,,1453,9,1,1,1,0.004593264720691,SC,1377,Clean,Clean,Clean
493,,1462,5,0,1,1,0.071694162150884,0,1406,Not Evaluated,Clean,Clean
494,,1464,5,0,1,1,0.041483224837801,0,1409,Not Evaluated,Clean,Clean
495,,1465,11,1,1,1,0.00776619550027,WLA,1412,Clean,Clean,Clean
496,,1466,11,1,1,1,0.054712688831692,WLA,1412,Clean,Clean,Clean
497,,1467,11,1,1,1,0.025453009246682,WLA,1412,Clean,Clean,Clean
498,,1468,11,1,1,1,0.097396215053588,WLA,1412,Clean,Clean,Clean
499,,1469,11,1,1,1,0.009240949202126,WLA,1413,Clean,Clean,Clean
500,,1470,11,2,1,1,0.037744954353445,WLA,1413,Somewhat Clean,Clean,Clean
501,,1471,11,0,1,1,0.030638257778139,0,1413,Not Evaluated,Clean,Clean
502,,1472,11,0,1,1,0.035006295188188,0,1413,Not Evaluated,Clean,Clean
503,,1473,11,0,1,1,0.072078223465136,0,1413,Not Evaluated,Clean,Clean
504,,1474,11,0,1,1,0.03610260668056,0,1413,Not Evaluated,Clean,Clean
505,,1475,11,0,1,1,0.071373007338036,0,1413,Not Evaluated,Clean,Clean
506,,1476,11,0,1,1,0.029256359142191,0,1413,Not Evaluated,Clean,Clean
507,,1477,11,1,1,1,0.05971660305963,WLA,1413,Clean,Clean,Clean
508,,1478,11,0,1,1,0.062160292704899,0,1413,Not Evaluated,Clean,Clean
509,,1479,11,0,1,1,0.003811968918528,0,1413,Not Evaluated,Clean,Clean
510,,1480,11,0,1,1,0.023635227371946,0,1413,Not Evaluated,Clean,Clean
511,,1481,11,0,1,1,0.004036498144618,0,1413,Not Evaluated,Clean,Clean
512,,1482,11,0,1,1,0.003232452748262,0,1413,Not Evaluated,Clean,Clean
513,,1483,11,0,1,1,0.003374853683935,0,1413,Not Evaluated,Clean,Clean
514,,1484,11,0,1,2,0.36717600104982,0,1415,Not Evaluated,Clean,Somewhat Clean
515,,1485,11,1,1,1,0.005422864655056,WLA,1415,Clean,Clean,Clean
516,,1486,11,2,1,1,0.003929735132589,WLA,1415,Somewhat Clean,Clean,Clean
517,Stewart Ave,1487,11,1,1,1,0.026024367114663,WLA,1416,Clean,Clean,Clean
518,,1488,11,0,1,1,0.234984669941086,0,1425,Not Evaluated,Clean,Clean
519,,1491,11,1,1,1,0.006942251599286,WLA,1431,Clean,Clean,Clean
520,,1492,11,1,1,1,0.003799334268194,WLA,1431,Clean,Clean,Clean
521,,1493,11,1,1,1,0.009503591374914,WLA,1431,Clean,Clean,Clean
522,,1494,11,1,1,1,0.02900211719864,WLA,1431,Clean,Clean,Clean
523,,1495,11,1,1,1,0.00295498724949,WLA,1432,Clean,Clean,Clean
524,,1496,11,1,1,1,0.016835983188736,WLA,1432,Clean,Clean,Clean
525,,1497,11,2,1,1,0.283632725038631,WLA,1432,Somewhat Clean,Clean,Clean
526,,1498,11,1,1,1,0.258452972693166,WLA,1432,Clean,Clean,Clean
527,,1499,11,1,1,1,0.002305059957599,WLA,1432,Clean,Clean,Clean
528,,1500,11,2,1,1,0.004433505088945,WLA,1432,Somewhat Clean,Clean,Clean
529,,1501,11,1,1,1,0.030325886330811,WLA,1434,Clean,Clean,Clean
530,,1502,11,1,1,1,0.003420438628408,WLA,1434,Clean,Clean,Clean
531,,1503,11,1,1,1,0.158188373989919,WLA,1443,Clean,Clean,Clean
532,,1504,11,0,1,1,0.353499509252142,0,1444,Not Evaluated,Clean,Clean
533,,1505,11,1,1,1,0.055177180680562,WLA,1445,Clean,Clean,Clean
534,,1508,11,1,1,1,0.004256636039189,WLA,1445,Clean,Clean,Clean
535,,1509,11,1,1,1,0.006473748061371,WLA,1445,Clean,Clean,Clean
536,,1510,11,1,1,2,0.161411582875529,WLA,1445,Clean,Clean,Somewhat Clean
537,,1526,11,1,1,1,0.004369493716032,WLA,1455,Clean,Clean,Clean
538,,1532,11,1,1,1,0.006487357114323,WLA,1456,Clean,Clean,Clean
539,,1534,11,0,1,1,0.01173511648879,0,1464,Not Evaluated,Clean,Clean
540,,1535,11,0,1,1,0.077514960105692,0,1464,Not Evaluated,Clean,Clean
541,,1536,11,0,1,1,0.104912133478743,0,1464,Not Evaluated,Clean,Clean
542,,1537,11,0,1,1,0.016297774202527,0,1464,Not Evaluated,Clean,Clean
543,,1538,11,0,1,1,0.049352525659785,0,1464,Not Evaluated,Clean,Clean
544,,1539,11,0,1,1,0.028156144421707,0,1464,Not Evaluated,Clean,Clean
545,,1540,11,0,1,1,0.013557605124149,0,1464,Not Evaluated,Clean,Clean
546,,1543,11,0,1,1,0.155773691350325,0,1464,Not Evaluated,Clean,Clean
547,,1544,11,0,1,1,0.243587716960712,0,1464,Not Evaluated,Clean,Clean
548,,1545,11,2,2,1,0.2169189731292,WLA,1469,Somewhat Clean,Somewhat Clean,Clean
549,,1551,11,0,1,1,0.002778288068997,WLA,1472,Not Evaluated,Clean,Clean
550,,1553,11,1,1,1,0.019254125230631,WLA,1474,Clean,Clean,Clean
551,,1554,11,0,1,1,0.009782607621448,0,1474,Not Evaluated,Clean,Clean
552,,1555,11,0,1,1,0.143652281282667,0,1474,Not Evaluated,Clean,Clean
553,,1559,11,1,1,1,0.010412711245284,WLA,1489,Clean,Clean,Clean
554,,1560,11,1,1,1,0.254647648490017,WLA,1489,Clean,Clean,Clean
555,,1561,11,1,1,2,0.257377395581536,WLA,1489,Clean,Clean,Somewhat Clean
556,,1568,11,0,1,1,0.275576505406728,0,1494,Not Evaluated,Clean,Clean
557,,1570,11,1,1,1,0.031410094043415,WLA,1495,Clean,Clean,Clean
558,,1571,11,0,1,1,0.122616925630262,0,1496,Not Evaluated,Clean,Clean
559,,1572,11,0,1,1,0.273939056112525,0,1499,Not Evaluated,Clean,Clean
560,,1573,11,1,1,1,0.018218327608415,,1499,Clean,Clean,Clean
561,,1601,2,1,1,1,0.021421758215772,EV,1524,Clean,Clean,Clean
562,,1603,2,1,1,1,0.005956799948569,EV,1532,Clean,Clean,Clean
563,,1604,2,2,1,1,0.062546637393484,EV,1532,Somewhat Clean,Clean,Clean
564,,1605,2,1,1,1,0.007788648733007,EV,1544,Clean,Clean,Clean
565,,1606,2,0,1,1,0.094593507021605,0,1548,Not Evaluated,Clean,Clean
566,,1607,2,2,1,1,0.034737638235851,EV,1553,Somewhat Clean,Clean,Clean
567,,1608,2,1,1,1,0.001031276695139,EV,1553,Clean,Clean,Clean
568,,1611,2,0,1,1,0.011370587083888,0,1566,Not Evaluated,Clean,Clean
569,,1613,2,2,1,1,0.021585055876647,EV,1581,Somewhat Clean,Clean,Clean
570,,1615,2,1,1,1,0.027638771558679,EV,1586,Clean,Clean,Clean
571,,1616,4,1,1,1,0.250156597917164,EV,1587,Clean,Clean,Clean
572,,1617,4,1,1,1,0.211592973056873,EV,1588,Clean,Clean,Clean
573,,1618,2,0,1,1,0.168620457724287,0,1591,Not Evaluated,Clean,Clean
574,,1619,2,1,1,1,0.113354962708041,EV,1591,Clean,Clean,Clean
575,,1623,4,0,1,1,0.077711803455407,0,1599,Not Evaluated,Clean,Clean
576,,1627,4,0,1,1,0.128737087156389,0,1599,Not Evaluated,Clean,Clean
577,,1632,7,0,1,1,0.107784483757089,0,1602,Not Evaluated,Clean,Clean
578,,1633,7,1,1,1,0.054060873832559,EV,1602,Clean,Clean,Clean
579,,1635,7,0,1,1,0.036512737644656,0,1603,Not Evaluated,Clean,Clean
580,,1636,7,0,1,1,0.008904647014137,0,1603,Not Evaluated,Clean,Clean
581,,1637,7,0,1,1,0.176773521199088,0,1603,Not Evaluated,Clean,Clean
582,,1638,7,0,1,1,0.075556106377223,0,1603,Not Evaluated,Clean,Clean
583,,1639,7,0,1,1,0.437578601383403,0,1603,Not Evaluated,Clean,Clean
584,,1640,7,0,1,1,0.014488607157731,0,1603,Not Evaluated,Clean,Clean
585,,1641,7,0,1,1,0.054342515129083,0,1603,Not Evaluated,Clean,Clean
586,,1642,7,0,1,1,0.016471391909452,0,1603,Not Evaluated,Clean,Clean
587,,1643,7,0,1,1,0.073603719263469,0,1603,Not Evaluated,Clean,Clean
588,,1644,7,0,1,1,0.062493749115863,0,1603,Not Evaluated,Clean,Clean
589,,1645,7,0,1,1,0.019408659350684,0,1603,Not Evaluated,Clean,Clean
590,,1646,7,0,1,1,0.113229907053338,0,1603,Not Evaluated,Clean,Clean
591,,1647,7,0,1,1,0.011869579491502,0,1603,Not Evaluated,Clean,Clean
592,,1648,7,0,1,1,0.457106643693428,0,1603,Not Evaluated,Clean,Clean
593,,1649,7,0,1,1,0.024240895179197,0,1603,Not Evaluated,Clean,Clean
594,,1650,7,0,1,1,0.038148050485623,0,1603,Not Evaluated,Clean,Clean
595,,1651,7,0,1,1,0.089433218622288,0,1603,Not Evaluated,Clean,Clean
596,,1652,7,0,1,1,0.153556010005307,0,1603,Not Evaluated,Clean,Clean
597,,1657,7,2,1,1,0.079503912272896,EV,1608,Somewhat Clean,Clean,Clean
598,,1658,7,1,1,1,0.037178044037747,EV,1608,Clean,Clean,Clean
599,,1660,7,0,1,1,0.112179742290359,0,1608,Not Evaluated,Clean,Clean
600,,1661,7,0,1,1,0.056990461014042,0,1608,Not Evaluated,Clean,Clean
601,,1662,7,1,1,1,0.096956578997788,EV,1608,Clean,Clean,Clean
602,,1663,7,0,1,1,0.022825515831621,0,1608,Not Evaluated,Clean,Clean
603,,1664,7,0,1,1,0.019077954513494,0,1608,Not Evaluated,Clean,Clean
604,,1665,7,0,1,1,0.11176176768596,0,1608,Not Evaluated,Clean,Clean
605,,1666,7,1,1,1,0.077439026266604,EV,1608,Clean,Clean,Clean
606,,1667,7,1,1,1,0.080451441071167,EV,1608,Clean,Clean,Clean
607,,1668,7,0,1,1,0.091148397084314,0,1608,Not Evaluated,Clean,Clean
608,,1669,7,0,1,1,0.048068045915726,0,1608,Not Evaluated,Clean,Clean
609,,1672,7,0,1,1,0.043131163509047,0,1608,Not Evaluated,Clean,Clean
610,,1673,7,0,1,1,0.066058488382772,0,1608,Not Evaluated,Clean,Clean
611,,1675,7,0,1,1,0.257224226551809,0,1608,Not Evaluated,Clean,Clean
612,,1676,7,0,1,1,0.021165999468008,0,1608,Not Evaluated,Clean,Clean
613,,1677,7,0,1,1,0.523927060173766,0,1608,Not Evaluated,Clean,Clean
614,,1678,7,0,1,1,0.01805857270713,0,1608,Not Evaluated,Clean,Clean
615,,1679,7,0,1,1,0.086188598925062,0,1608,Not Evaluated,Clean,Clean
616,,1680,7,0,1,1,0.085644414880492,0,1608,Not Evaluated,Clean,Clean
617,,1681,7,0,1,1,0.155147397915494,0,1608,Not Evaluated,Clean,Clean
618,,1682,7,0,1,1,0.046933424311389,0,1608,Not Evaluated,Clean,Clean
619,,1683,7,0,1,1,0.025706939004414,0,1608,Not Evaluated,Clean,Clean
620,,1697,7,1,1,1,0.005376401134453,EV,1618,Clean,Clean,Clean
621,,1698,7,1,1,1,0.116232522906999,EV,1621,Clean,Clean,Clean
622,,1699,7,1,1,1,0.028481331661428,EV,1633,Clean,Clean,Clean
623,,1702,7,0,1,1,0.065919283114418,0,1634,Not Evaluated,Clean,Clean
624,,1703,7,0,1,1,0.422932272579743,0,1634,Not Evaluated,Clean,Clean
625,,1704,7,0,1,1,0.184726705452748,0,1634,Not Evaluated,Clean,Clean
626,,1707,7,0,1,1,0.930959952164683,0,1634,Not Evaluated,Clean,Clean
627,,1709,7,0,1,1,0.621057665589631,0,1635,Not Evaluated,Clean,Clean
628,,1710,7,2,1,1,0.004120331388228,EV,1638,Somewhat Clean,Clean,Clean
629,,1713,7,0,1,1,0.074368782874149,0,1655,Not Evaluated,Clean,Clean
630,,1730,7,1,1,1,0.01589085386897,EV,1657,Clean,Clean,Clean
631,,1731,7,0,1,1,0.094204668562411,0,1658,Not Evaluated,Clean,Clean
632,,1737,6,0,1,1,0.006915947038624,0,1672,Not Evaluated,Clean,Clean
633,,1770,12,1,1,1,0.00272454182902,WV,1703,Clean,Clean,Clean
634,,1771,12,0,1,1,0.042710903277911,0,1705,Not Evaluated,Clean,Clean
635,,1772,12,0,1,1,0.046138174823767,0,1705,Not Evaluated,Clean,Clean
636,,1773,12,0,1,1,0.087122238511733,0,1705,Not Evaluated,Clean,Clean
637,,1774,12,0,1,1,0.293747262065047,0,1705,Not Evaluated,Clean,Clean
638,,1775,12,0,1,1,0.093092516413424,0,1705,Not Evaluated,Clean,Clean
639,,1776,12,0,1,1,0.051015483847655,0,1705,Not Evaluated,Clean,Clean
640,,1777,12,0,1,1,0.089742967791109,0,1705,Not Evaluated,Clean,Clean
641,,1778,12,0,1,1,0.006810215380695,0,1705,Not Evaluated,Clean,Clean
642,,1779,12,0,1,1,0.033386774202544,0,1705,Not Evaluated,Clean,Clean
643,,1780,12,0,1,1,0.075493715390538,0,1705,Not Evaluated,Clean,Clean
644,,1781,12,0,1,1,0.01907077653054,0,1705,Not Evaluated,Clean,Clean
645,,1782,12,0,1,1,0.256329743497632,0,1705,Not Evaluated,Clean,Clean
646,,1783,12,0,1,1,0.104095222939115,0,1705,Not Evaluated,Clean,Clean
647,,1784,12,1,1,1,0.066934608649128,WV,1705,Clean,Clean,Clean
648,,1785,12,0,1,1,0.021556062908858,0,1705,Not Evaluated,Clean,Clean
649,,1786,12,0,1,1,0.558995945999682,0,1705,Not Evaluated,Clean,Clean
650,,1788,12,0,1,1,0.094073026489277,0,1705,Not Evaluated,Clean,Clean
651,,1789,12,0,1,1,0.031092164327297,0,1705,Not Evaluated,Clean,Clean
652,,1791,12,0,1,1,0.031479624499908,0,1705,Not Evaluated,Clean,Clean
653,,1792,12,0,1,1,0.059949633938832,0,1705,Not Evaluated,Clean,Clean
654,,1793,12,0,1,1,0.15432190796464,0,1705,Not Evaluated,Clean,Clean
655,,1795,12,0,1,1,0.020154645614934,WV,1708,Not Evaluated,Clean,Clean
656,,1796,12,0,1,1,0.011234658893574,WV,1708,Not Evaluated,Clean,Clean
657,,1797,12,0,1,1,0.181325751619932,0,1709,Not Evaluated,Clean,Clean
658,,1798,12,0,1,1,0.092005809826319,0,1712,Not Evaluated,Clean,Clean
659,,1799,12,0,1,1,0.084975553508588,0,1712,Not Evaluated,Clean,Clean
660,,1800,12,0,1,1,0.026463392330447,0,1712,Not Evaluated,Clean,Clean
661,,1802,12,0,1,1,0.000344613238888,0,1715,Not Evaluated,Clean,Clean
662,,1803,12,1,1,1,0.095750292319996,WV,1715,Clean,Clean,Clean
663,,1804,12,0,1,1,0.082208713644219,0,1715,Not Evaluated,Clean,Clean
664,,1806,12,0,1,1,0.20171296142785,0,1721,Not Evaluated,Clean,Clean
665,,1807,12,0,1,1,0.016375139843894,0,1721,Not Evaluated,Clean,Clean
